order_id,return_reason,refund_amount,refund_status
5810,Poor Quality,3925.95,Pending
5817,Size Issue,4115.23,Rejected
5819,Late Delivery,2675.11,Pending
5822,Damaged Product,1766.28,Refunded
5825,Changed Mind,944.05,Refunded
5839,Size Issue,958.67,Rejected
5841,Changed Mind,3975.79,Pending
5856,Damaged Product,529.34,Pending
5861,Changed Mind,4851.05,Pending
5867,Poor Quality,4275.97,Refunded
5876,Wrong Item Delivered,1388.46,Pending
5879,Changed Mind,1722.83,Rejected
5895,Poor Quality,1007.11,Pending
5896,Late Delivery,556.38,Rejected
5901,Wrong Item Delivered,4084.68,Rejected
5970,Late Delivery,2153.35,Refunded
5974,Size Issue,2897,Refunded
5976,Poor Quality,4017.28,Pending
5982,Size Issue,4301.4,Refunded
5988,Late Delivery,2543.75,Pending
5996,Wrong Item Delivered,1801.13,Pending
5997,Size Issue,4626.69,Refunded
6003,Poor Quality,2420.3,Refunded
6008,Wrong Item Delivered,192.77,Pending
6041,Poor Quality,3786.9,Refunded
6043,Wrong Item Delivered,358.7,Refunded
6065,Late Delivery,3703.03,Refunded
6073,Changed Mind,4415.99,Pending
6078,Size Issue,2195.34,Rejected
6079,Wrong Item Delivered,1666.29,Pending
6104,Damaged Product,4389.06,Rejected
6111,Late Delivery,3573.7,Pending
6123,Changed Mind,2541.4,Refunded
6149,Changed Mind,186.66,Pending
6153,Changed Mind,2907.93,Pending
6169,Changed Mind,2416.05,Rejected
6172,Changed Mind,3747.51,Rejected
6184,Damaged Product,1618.74,Pending
6187,Changed Mind,4106.55,Pending
6190,Wrong Item Delivered,2402.86,Pending
6197,Wrong Item Delivered,565.07,Pending
6224,Size Issue,1371.74,Pending
6225,Late Delivery,4784.77,Refunded
6229,Wrong Item Delivered,4823.52,Pending
6232,Size Issue,276.21,Refunded
6238,Late Delivery,1729.87,Refunded
6241,Changed Mind,1389.49,Pending
6246,Changed Mind,764.11,Pending
6260,Damaged Product,2722.2,Pending
6262,Poor Quality,905.73,Rejected
6264,Poor Quality,209.99,Rejected
6307,Poor Quality,1818.96,Pending
6308,Damaged Product,3847.71,Refunded
6310,Size Issue,4659.08,Pending
6319,Size Issue,367.52,Refunded
6325,Damaged Product,2252.59,Rejected
6329,Late Delivery,913.62,Pending
6338,Size Issue,3534.21,Refunded
6343,Size Issue,2095.26,Pending
6359,Changed Mind,2415.93,Rejected
6362,Size Issue,140.52,Refunded
6364,Size Issue,2837.85,Refunded
6382,Changed Mind,714.75,Refunded
6383,Wrong Item Delivered,4373.76,Refunded
6387,Late Delivery,4608.32,Pending
6393,Damaged Product,4841.29,Rejected
6413,Changed Mind,158.08,Rejected
6417,Size Issue,3549.59,Pending
6424,Poor Quality,2478.24,Rejected
6442,Poor Quality,1015.12,Refunded
6443,Poor Quality,390.16,Rejected
6448,Wrong Item Delivered,696.44,Pending
6449,Poor Quality,3958.43,Rejected
6454,Late Delivery,577.67,Refunded
6464,Poor Quality,3036.5,Refunded
6469,Changed Mind,998.59,Refunded
6471,Late Delivery,1268.36,Rejected
6509,Poor Quality,1431.41,Refunded
6510,Changed Mind,1303.31,Pending
6513,Poor Quality,4915.65,Refunded
6524,Poor Quality,3426.42,Pending
6546,Size Issue,4152.24,Pending
6554,Poor Quality,1465.62,Refunded
6555,Wrong Item Delivered,1733.23,Rejected
6557,Changed Mind,2642.03,Rejected
6564,Changed Mind,135.1,Rejected
6567,Size Issue,2460.35,Pending
6573,Damaged Product,621.74,Pending
6577,Wrong Item Delivered,4940.06,Pending
6578,Wrong Item Delivered,2764.58,Pending
6602,Late Delivery,2622.21,Pending
6603,Changed Mind,4612.35,Refunded
6611,Damaged Product,3977.87,Pending
6622,Late Delivery,136.45,Refunded
6650,Wrong Item Delivered,1718.23,Pending
6661,Late Delivery,4168.53,Pending
6681,Changed Mind,1273.32,Rejected
6682,Wrong Item Delivered,3905.42,Pending
6691,Damaged Product,1269,Refunded
6712,Poor Quality,4021.38,Refunded
6717,Size Issue,1849.78,Refunded
6718,Wrong Item Delivered,1616.11,Rejected
6734,Wrong Item Delivered,316.98,Pending
6746,Late Delivery,1818.64,Pending
6758,Wrong Item Delivered,4944.78,Refunded
6759,Size Issue,1062.67,Pending
6765,Damaged Product,4410.98,Rejected
6769,Changed Mind,2082,Refunded
6770,Size Issue,1396.49,Rejected
6774,Changed Mind,1672.44,Pending
6788,Late Delivery,4553.02,Pending
6797,Poor Quality,4626.81,Pending
6816,Poor Quality,1404.34,Rejected
6827,Late Delivery,2477.46,Rejected
6835,Poor Quality,2073.46,Pending
6838,Wrong Item Delivered,3570.65,Refunded
6842,Late Delivery,4681.92,Rejected
6845,Poor Quality,795.21,Pending
6855,Late Delivery,3891.7,Refunded
6857,Size Issue,653.81,Refunded
6863,Wrong Item Delivered,4091.59,Rejected
6890,Wrong Item Delivered,3522.27,Refunded
6897,Poor Quality,1786.56,Pending
6903,Size Issue,3518.21,Refunded
6912,Poor Quality,1161.83,Pending
6920,Poor Quality,4790.17,Rejected
6925,Poor Quality,925.42,Pending
6927,Size Issue,3965.01,Pending
6936,Changed Mind,4326.64,Rejected
6959,Wrong Item Delivered,4894.95,Pending
6993,Size Issue,3914.78,Refunded
6997,Poor Quality,4814.07,Pending
7019,Wrong Item Delivered,3924.8,Rejected
7029,Poor Quality,1873.19,Refunded
7034,Size Issue,4509.02,Refunded
7038,Size Issue,158.36,Rejected
7041,Wrong Item Delivered,2685.63,Pending
7042,Size Issue,1970.36,Rejected
7050,Damaged Product,2004.52,Pending
7051,Late Delivery,2372.43,Refunded
7066,Damaged Product,292.01,Pending
7081,Size Issue,595.38,Rejected
7096,Damaged Product,2772.47,Pending
7100,Size Issue,4141.74,Rejected
7105,Changed Mind,842.74,Refunded
7108,Changed Mind,1900.81,Refunded
7113,Size Issue,3781.15,Refunded
7128,Changed Mind,1095.73,Refunded
7138,Size Issue,1702.77,Rejected
7148,Size Issue,664.46,Refunded
7153,Wrong Item Delivered,143.41,Pending
7154,Poor Quality,3891.26,Refunded
7155,Damaged Product,4124.04,Pending
7183,Late Delivery,4447.86,Pending
7195,Changed Mind,2394.69,Rejected
7224,Damaged Product,1587.64,Pending
7232,Changed Mind,4335.64,Rejected
7239,Changed Mind,4481.38,Refunded
7252,Poor Quality,897.61,Pending
7268,Changed Mind,3462.75,Refunded
7274,Wrong Item Delivered,3977.49,Refunded
7287,Changed Mind,1794.84,Refunded
7291,Size Issue,1548.66,Pending
7295,Changed Mind,1847.47,Pending
7298,Changed Mind,545.16,Pending
7300,Size Issue,3813.51,Rejected
7314,Poor Quality,2739.27,Rejected
7322,Size Issue,1037.78,Pending
7323,Poor Quality,4068.76,Pending
7329,Late Delivery,3898.24,Rejected
7339,Size Issue,1657.26,Rejected
7351,Damaged Product,1349.96,Pending
7352,Size Issue,4727.24,Pending
7379,Poor Quality,1699.82,Rejected
7395,Late Delivery,834.59,Rejected
7410,Wrong Item Delivered,3135.95,Pending
7417,Damaged Product,1918.62,Rejected
7420,Damaged Product,702.05,Rejected
7422,Changed Mind,1160.53,Rejected
7447,Changed Mind,1093.93,Pending
7464,Late Delivery,2356.96,Rejected
7473,Damaged Product,4790.87,Pending
7489,Damaged Product,3242.93,Pending
7492,Size Issue,1366.1,Refunded
7496,Late Delivery,4239.38,Rejected
7506,Late Delivery,4617.23,Rejected
7522,Wrong Item Delivered,1307.42,Pending
7525,Late Delivery,3052.93,Pending
7549,Damaged Product,1183.9,Refunded
7553,Wrong Item Delivered,4935.03,Rejected
7567,Poor Quality,3805.58,Refunded
7574,Wrong Item Delivered,1443.18,Refunded
7587,Changed Mind,3164.13,Pending
7589,Late Delivery,3136.12,Refunded
7598,Late Delivery,3756.28,Rejected
7610,Changed Mind,3525.68,Pending
7631,Poor Quality,3379.3,Refunded
7643,Damaged Product,3775.98,Refunded
7651,Wrong Item Delivered,3028.58,Pending
7664,Changed Mind,3748.13,Refunded
7671,Damaged Product,2309.68,Rejected
7673,Size Issue,2483.17,Refunded
7681,Changed Mind,618.29,Pending
7688,Size Issue,1503.46,Pending
7705,Poor Quality,3224.57,Rejected
7713,Wrong Item Delivered,2033.78,Pending
7719,Changed Mind,3968.09,Refunded
7724,Wrong Item Delivered,2239.16,Refunded
7739,Late Delivery,2860.53,Pending
7747,Size Issue,1350.54,Refunded
7756,Size Issue,629.9,Pending
7757,Poor Quality,1669.18,Refunded
7774,Poor Quality,4066.9,Refunded
7785,Wrong Item Delivered,643.54,Refunded
7788,Damaged Product,3355.77,Pending
7811,Size Issue,309.28,Rejected
7831,Changed Mind,817.46,Rejected
7833,Wrong Item Delivered,1160.7,Rejected
7834,Poor Quality,3375.65,Rejected
7839,Size Issue,3600.12,Rejected
7843,Size Issue,3079.58,Rejected
7847,Wrong Item Delivered,2174.48,Rejected
7852,Poor Quality,3966.47,Refunded
7856,Late Delivery,4909.47,Rejected
7884,Wrong Item Delivered,3417.63,Refunded
7887,Late Delivery,234.15,Refunded
7893,Size Issue,4996.36,Pending
7894,Changed Mind,1757.45,Rejected
7895,Changed Mind,1817.55,Pending
7901,Damaged Product,4004.57,Pending
7921,Late Delivery,3342.89,Pending
7926,Damaged Product,3469.17,Refunded
7939,Poor Quality,4500.97,Rejected
7940,Wrong Item Delivered,3173.54,Rejected
7956,Wrong Item Delivered,1888.35,Pending
7962,Changed Mind,3344,Pending
7966,Damaged Product,332.71,Rejected
7967,Changed Mind,3605.27,Pending
7987,Size Issue,3612.96,Refunded
8011,Late Delivery,1584.32,Rejected
8017,Size Issue,3766.55,Rejected
8018,Poor Quality,4360.93,Pending
8047,Poor Quality,2835.51,Rejected
8067,Damaged Product,3932.47,Pending
8074,Size Issue,4042.14,Rejected
8079,Poor Quality,173.86,Pending
8095,Size Issue,504.74,Pending
8097,Size Issue,2525.43,Refunded
8110,Wrong Item Delivered,2625.78,Rejected
8113,Late Delivery,1631.48,Rejected
8114,Size Issue,3021.06,Refunded
8119,Damaged Product,3039.59,Pending
8121,Size Issue,228.03,Pending
8122,Wrong Item Delivered,1636.95,Refunded
8134,Changed Mind,4269.87,Pending
8143,Late Delivery,2256.86,Refunded
8145,Late Delivery,4086.25,Pending
8148,Late Delivery,286.89,Rejected
8151,Late Delivery,3717.94,Rejected
8161,Late Delivery,3557.03,Rejected
8165,Poor Quality,3046.25,Pending
8166,Damaged Product,580.26,Refunded
8181,Changed Mind,409,Pending
8192,Poor Quality,1209.34,Pending
8210,Size Issue,4523.08,Refunded
8217,Size Issue,649.2,Refunded
8232,Poor Quality,3660.94,Pending
8235,Damaged Product,321.53,Pending
8236,Late Delivery,1351.98,Rejected
8250,Changed Mind,3849.35,Refunded
8264,Size Issue,1547.56,Pending
8265,Wrong Item Delivered,3030.28,Refunded
8284,Changed Mind,4224.12,Pending
8295,Wrong Item Delivered,2653.24,Refunded
8304,Size Issue,3792.39,Refunded
8307,Changed Mind,4314.71,Pending
8321,Size Issue,4305.61,Rejected
8332,Size Issue,384.84,Refunded
8340,Size Issue,3053.21,Refunded
8341,Late Delivery,4962.15,Refunded
8352,Damaged Product,3008.7,Pending
8376,Poor Quality,993.54,Pending
8386,Wrong Item Delivered,1579.31,Rejected
8392,Size Issue,2526.38,Pending
8422,Late Delivery,4737.74,Refunded
8438,Late Delivery,1753.67,Pending
8442,Late Delivery,228.65,Pending
8463,Damaged Product,3218.5,Rejected
8471,Damaged Product,866.58,Refunded
8477,Wrong Item Delivered,1264.87,Pending
8486,Late Delivery,578.8,Refunded
8490,Late Delivery,551.64,Pending
8496,Late Delivery,4204.48,Pending
8501,Changed Mind,4463.13,Refunded
8505,Poor Quality,4670.96,Rejected
8523,Wrong Item Delivered,4044.96,Refunded
8536,Late Delivery,2847.41,Pending
8537,Size Issue,3928.49,Pending
8545,Changed Mind,621.56,Refunded
8554,Late Delivery,4443.61,Refunded
8568,Late Delivery,1981.1,Pending
8569,Poor Quality,3256.19,Pending
8570,Size Issue,2403.91,Refunded
8584,Changed Mind,1970.8,Pending
8599,Size Issue,2154.47,Pending
8601,Size Issue,168.07,Rejected
8613,Late Delivery,565.3,Pending
8614,Late Delivery,3803.15,Rejected
8634,Poor Quality,1937.15,Pending
8644,Wrong Item Delivered,4942.84,Refunded
8658,Changed Mind,3502.65,Refunded
8667,Changed Mind,2064.35,Rejected
8670,Late Delivery,3464.53,Pending
8677,Late Delivery,2086.96,Refunded
8681,Changed Mind,4723.15,Rejected
8699,Late Delivery,2434.32,Pending
8713,Wrong Item Delivered,3166.36,Refunded
8735,Wrong Item Delivered,4891.36,Refunded
8736,Poor Quality,593.46,Rejected
8768,Changed Mind,3061.94,Refunded
8771,Wrong Item Delivered,4391.88,Refunded
8775,Damaged Product,3528.4,Refunded
8780,Changed Mind,4614.05,Refunded
8788,Size Issue,3019.1,Pending
8793,Late Delivery,1645.3,Pending
8794,Late Delivery,3831.91,Pending
8818,Poor Quality,3123.81,Refunded
8835,Poor Quality,2851.66,Pending
8839,Changed Mind,2368.85,Rejected
8845,Poor Quality,4299.43,Refunded
8853,Changed Mind,4679.1,Rejected
8859,Damaged Product,443.59,Pending
8863,Wrong Item Delivered,3582.23,Pending
8871,Wrong Item Delivered,2207.82,Refunded
8882,Changed Mind,4063.74,Refunded
8884,Changed Mind,4419.77,Rejected
8898,Size Issue,775.53,Rejected
8919,Size Issue,1257.62,Refunded
8927,Size Issue,4433.74,Refunded
8942,Poor Quality,335.55,Refunded
8957,Wrong Item Delivered,874.96,Rejected
8958,Wrong Item Delivered,4820.35,Rejected
8963,Damaged Product,2858.59,Rejected
8965,Wrong Item Delivered,3752.62,Pending
8967,Damaged Product,4443.99,Pending
8970,Size Issue,3319.8,Pending
9007,Damaged Product,3581.15,Rejected
9012,Poor Quality,1817.52,Rejected
9013,Wrong Item Delivered,3477.01,Rejected
9020,Late Delivery,4898.96,Pending
9038,Size Issue,1167.24,Rejected
9043,Size Issue,1572.52,Pending
9055,Size Issue,3641.14,Rejected
9087,Size Issue,592.31,Pending
9089,Size Issue,3973.43,Pending
9091,Damaged Product,2547.5,Refunded
9093,Late Delivery,4275.07,Refunded
9105,Wrong Item Delivered,4311.64,Rejected
9117,Damaged Product,1697.72,Rejected
9119,Poor Quality,2610.58,Refunded
9122,Damaged Product,1501.01,Rejected
9125,Changed Mind,1350.67,Pending
9130,Size Issue,1841.2,Refunded
9137,Late Delivery,4346.36,Refunded
9143,Damaged Product,1085.28,Pending
9147,Changed Mind,826.2,Refunded
9153,Wrong Item Delivered,1133.07,Rejected
9156,Poor Quality,1987.24,Refunded
9161,Size Issue,3354.76,Pending
9167,Changed Mind,3729.81,Rejected
9169,Late Delivery,4364.92,Rejected
9172,Wrong Item Delivered,907.35,Pending
9214,Size Issue,1372.75,Pending
9223,Size Issue,3600.97,Rejected
9226,Changed Mind,3948.44,Pending
9242,Changed Mind,737.65,Rejected
9251,Late Delivery,3982.84,Refunded
9267,Late Delivery,4199.43,Pending
9271,Wrong Item Delivered,2276.12,Refunded
9287,Late Delivery,3313.93,Rejected
9305,Poor Quality,1387.26,Refunded
9309,Poor Quality,2595.83,Pending
9317,Changed Mind,4215.61,Refunded
9319,Wrong Item Delivered,1870.65,Rejected
9335,Wrong Item Delivered,3810.06,Pending
9347,Poor Quality,3311.39,Rejected
9348,Poor Quality,4514.43,Refunded
9349,Damaged Product,3844.15,Pending
9352,Damaged Product,4099.86,Pending
9361,Size Issue,314.39,Pending
9365,Size Issue,3766.57,Pending
9369,Changed Mind,2541.67,Pending
9370,Late Delivery,2703.67,Refunded
9382,Poor Quality,2482.38,Refunded
9395,Size Issue,1467.5,Pending
9406,Poor Quality,223.51,Pending
9409,Damaged Product,4903.94,Pending
9418,Wrong Item Delivered,4303.13,Rejected
9420,Late Delivery,1964.78,Pending
9421,Late Delivery,1202.51,Refunded
9433,Wrong Item Delivered,1729.15,Rejected
9434,Late Delivery,2956.98,Pending
9450,Late Delivery,1148.24,Refunded
9454,Size Issue,4532.65,Rejected
9456,Changed Mind,1756.91,Refunded
9457,Poor Quality,878.64,Pending
9473,Size Issue,1321.3,Rejected
9485,Size Issue,4186.72,Pending
9500,Late Delivery,1042.46,Rejected
9508,Wrong Item Delivered,403.66,Pending
9510,Late Delivery,418.31,Refunded
9531,Size Issue,4015.37,Refunded
9532,Changed Mind,2800.81,Rejected
9536,Damaged Product,1034.52,Refunded
9538,Late Delivery,517.08,Pending
9542,Size Issue,4603.93,Refunded
9562,Poor Quality,1748.57,Pending
9566,Late Delivery,4355.08,Rejected
9582,Late Delivery,4686.92,Pending
9596,Poor Quality,4225.09,Pending
9629,Size Issue,1142.43,Refunded
9631,Late Delivery,1969.98,Rejected
9640,Damaged Product,1859.97,Refunded
9647,Wrong Item Delivered,2929.98,Refunded
9657,Wrong Item Delivered,1756.93,Rejected
9670,Damaged Product,1844.22,Refunded
9675,Poor Quality,3152.19,Pending
9681,Wrong Item Delivered,4338.56,Refunded
9693,Size Issue,2947.29,Pending
9713,Damaged Product,673.67,Refunded
9717,Late Delivery,553.86,Refunded
9721,Late Delivery,4251.48,Pending
9740,Size Issue,2453.84,Refunded
9746,Size Issue,2407.19,Refunded
9748,Poor Quality,2136.68,Rejected
9759,Late Delivery,4886.96,Refunded
9763,Size Issue,4907.85,Refunded
9769,Wrong Item Delivered,2675.24,Refunded
9770,Wrong Item Delivered,4238.39,Rejected
9776,Changed Mind,4460.46,Pending
9779,Size Issue,1000.18,Refunded
9783,Damaged Product,2364.74,Rejected
9792,Changed Mind,2796.37,Pending
9819,Late Delivery,4165.92,Rejected
9821,Wrong Item Delivered,391.2,Pending
9847,Wrong Item Delivered,3114.68,Rejected
9853,Changed Mind,796.82,Rejected
9857,Wrong Item Delivered,546.49,Pending
9858,Late Delivery,4080.22,Rejected
9865,Late Delivery,2063.8,Refunded
9867,Damaged Product,484.67,Pending
9873,Changed Mind,1355.74,Rejected
9874,Late Delivery,2170.77,Rejected
9875,Wrong Item Delivered,777.5,Rejected
9877,Poor Quality,4244.19,Refunded
9898,Late Delivery,1863.5,Refunded
9901,Poor Quality,3109.87,Refunded
9907,Wrong Item Delivered,1950.18,Refunded
9928,Poor Quality,2507.97,Rejected
9954,Poor Quality,3936.29,Refunded
9963,Size Issue,738.52,Refunded
9969,Wrong Item Delivered,2745.48,Pending
9974,Size Issue,3186.56,Refunded
9978,Poor Quality,938.06,Rejected
9986,Changed Mind,2819.76,Pending
9988,Late Delivery,190.19,Rejected
9994,Damaged Product,4686.51,Pending
9995,Poor Quality,2909.31,Refunded
10010,Damaged Product,2754.06,Refunded
10019,Poor Quality,1361.72,Pending
10020,Poor Quality,1318.89,Pending
10022,Changed Mind,2233.99,Refunded
10024,Poor Quality,3180,Refunded
10030,Damaged Product,1448,Pending
10036,Damaged Product,4400.18,Rejected
10043,Late Delivery,2721.62,Pending
10058,Size Issue,2376.29,Pending
10062,Size Issue,735.8,Rejected
10071,Poor Quality,4808.47,Rejected
10072,Damaged Product,4802.85,Pending
10104,Changed Mind,4750.25,Rejected
10111,Damaged Product,4035.27,Refunded
10116,Poor Quality,4893.99,Rejected
10128,Poor Quality,1815.11,Rejected
10134,Late Delivery,1334.07,Rejected
10141,Changed Mind,4331.68,Refunded
10153,Size Issue,4899.69,Refunded
10155,Late Delivery,1495.3,Rejected
10176,Changed Mind,2867.71,Refunded
10181,Damaged Product,2979.01,Pending
10182,Poor Quality,2410.81,Rejected
10185,Size Issue,3743.54,Pending
10187,Changed Mind,4926.82,Pending
10195,Changed Mind,4369.73,Rejected
10197,Damaged Product,4675,Rejected
10198,Changed Mind,1594.55,Rejected
10230,Changed Mind,1074.34,Pending
10234,Wrong Item Delivered,206.78,Rejected
10246,Late Delivery,2393.62,Rejected
10247,Size Issue,1156.04,Pending
10250,Late Delivery,1891.3,Refunded
10251,Poor Quality,4402.11,Pending
10265,Late Delivery,1110.41,Pending
10284,Damaged Product,1315.37,Rejected
10286,Changed Mind,2482.59,Refunded
10294,Late Delivery,2168.45,Pending
10297,Damaged Product,1630.09,Rejected
10301,Damaged Product,2819.17,Refunded
10302,Wrong Item Delivered,2133.82,Rejected
10306,Changed Mind,3572.73,Rejected
10309,Changed Mind,4372.21,Rejected
10321,Wrong Item Delivered,2887.83,Pending
10322,Changed Mind,1535.28,Rejected
10323,Wrong Item Delivered,4818.16,Rejected
10333,Late Delivery,485.49,Pending
10338,Size Issue,3272.58,Refunded
10343,Late Delivery,4946.08,Pending
